November 6, 2018 General Election

Report generated on: Tuesday, November 20, 2018 at 03:51:18 PM


*** Governor - CALIFORNIA (100)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	JOHN H. COX	GAVIN NEWSOM	Under Vote	Over Vote
Pct 1148	Election Day	1148	1	962	196	20.37	74	56	66	0
Pct 1148	VBM	1148	1	962	444	46.15	186	111	147	0
Pct 1149	Election Day	1149	1	907	210	23.15	86	53	71	0
Pct 1149	VBM	1149	1	907	407	44.87	156	111	140	0
Pct 1151 MB	Election Day	1151	1	0	0	0.00	0	0	0	0
Pct 1151 MB	VBM	1151	1	0	0	0.00	0	0	0	0
Pct 1152	Election Day	1152	1	864	198	22.92	64	66	68	0
Pct 1152	VBM	1152	1	864	388	44.91	172	83	132	1
Pct 1153	Election Day	1153	1	951	209	21.98	80	53	75	1
Pct 1153	VBM	1153	1	951	415	43.64	179	77	159	0
Pct 1154 MB	Election Day	1154	1	0	0	0.00	0	0	0	0
Pct 1154 MB	VBM	1154	1	0	0	0.00	0	0	0	0
Pct 7001	Election Day	7001	1	776	175	22.55	66	41	66	0
Pct 7001	VBM	7001	1	776	429	55.28	143	110	176	0
Pct 7002	Election Day	7002	1	706	176	24.93	63	46	67	0
Pct 7002	VBM	7002	1	706	332	47.03	114	89	129	0
Pct 7003	Election Day	7003	1	884	238	26.92	88	51	99	0
Pct 7003	VBM	7003	1	884	498	56.33	163	113	222	0
Pct 7004	Election Day	7004	1	881	239	27.13	86	51	101	0
Pct 7004	VBM	7004	1	881	496	56.30	176	114	206	0
Pct 7005	Election Day	7005	1	847	253	29.87	76	73	104	0
Pct 7005	VBM	7005	1	847	480	56.67	170	115	194	1
Pct 7006	Election Day	7006	1	917	254	27.70	61	82	111	0
Pct 7006	VBM	7006	1	917	442	48.20	150	143	148	1
Pct 7007	Election Day	7007	1	949	282	29.72	109	76	97	0
Pct 7007	VBM	7007	1	949	516	54.37	179	114	222	1
Pct 7008	Election Day	7008	1	932	264	28.33	97	59	107	0
Pct 7008	VBM	7008	1	932	546	58.58	196	105	244	0
Pct 7009	Election Day	7009	1	905	185	20.44	66	48	71	0
Pct 7009	VBM	7009	1	905	513	56.69	189	137	187	0
Pct 7011	Election Day	7011	1	985	203	20.61	77	58	68	0
Pct 7011	VBM	7011	1	985	294	29.85	117	70	107	0
Pct 7012	Election Day	7012	1	1109	313	28.22	111	77	125	0
Pct 7012	VBM	7012	1	1109	594	53.56	235	127	232	0
Pct 7013	Election Day	7013	1	956	265	27.72	92	57	116	0
Pct 7013	VBM	7013	1	956	501	52.41	192	123	186	0
Pct 7014	Election Day	7014	1	1460	366	25.07	136	84	146	0
Pct 7014	VBM	7014	1	1460	801	54.86	307	187	306	1
Pct 7015 MB	Election Day	7015	1	95	2	2.11	0	0	2	0
Pct 7015 MB	VBM	7015	1	95	44	46.32	11	18	15	0
Pct 7016	Election Day	7016	1	918	171	18.63	74	46	51	0
Pct 7016	VBM	7016	1	918	280	30.50	108	72	99	1
Pct 7017	Election Day	7017	1	754	149	19.76	48	36	64	1
Pct 7017	VBM	7017	1	754	252	33.42	88	66	98	0
Pct 7018	Election Day	7018	1	977	154	15.76	53	40	61	0
Pct 7018	VBM	7018	1	977	448	45.85	191	86	171	0
Pct 7019	Election Day	7019	1	899	182	20.24	71	57	54	0
Pct 7019	VBM	7019	1	899	413	45.94	178	76	159	0
Pct 7021	Election Day	7021	1	947	184	19.43	67	59	58	0
Pct 7021	VBM	7021	1	947	305	32.21	123	62	120	0
Pct 7022	Election Day	7022	1	945	214	22.65	85	54	75	0
Pct 7022	VBM	7022	1	945	351	37.14	131	95	125	0
Pct 7023	Election Day	7023	1	928	177	19.07	70	46	60	1
Pct 7023	VBM	7023	1	928	400	43.10	165	84	151	0
Pct 7024	Election Day	7024	1	414	70	16.91	27	16	27	0
Pct 7024	VBM	7024	1	414	78	18.84	41	11	26	0
Pct 7025	Election Day	7025	1	477	85	17.82	29	25	31	0
Pct 7025	VBM	7025	1	477	128	26.83	46	35	47	0
Pct 7026	Election Day	7026	1	1011	149	14.74	54	39	56	0
Pct 7026	VBM	7026	1	1011	455	45.00	191	85	179	0
Pct 7027	Election Day	7027	1	869	195	22.44	72	46	77	0
Pct 7027	VBM	7027	1	869	353	40.62	148	81	124	0
Pct 7028	Election Day	7028	1	850	212	24.94	73	63	76	0
Pct 7028	VBM	7028	1	850	282	33.18	120	72	90	0
Pct 7029	Election Day	7029	1	901	183	20.31	62	52	69	0
Pct 7029	VBM	7029	1	901	251	27.86	98	69	84	0
Pct 7030	Election Day	7030	1	759	118	15.55	39	36	43	0
Pct 7030	VBM	7030	1	759	357	47.04	155	78	124	0
Pct 7031	Election Day	7031	1	641	91	14.20	33	18	40	0
Pct 7031	VBM	7031	1	641	308	48.05	161	52	95	0
Pct 7032	Election Day	7032	1	904	173	19.14	58	48	66	0
Pct 7032	VBM	7032	1	904	316	34.96	140	77	99	0
Pct 7033	Election Day	7033	1	798	191	23.93	71	55	65	0
Pct 7033	VBM	7033	1	798	247	30.95	108	60	78	1
Pct 7034	Election Day	7034	1	958	197	20.56	71	50	76	0
Pct 7034	VBM	7034	1	958	201	20.98	75	48	78	0
Pct 7035	Election Day	7035	1	606	122	20.13	51	28	43	0
Pct 7035	VBM	7035	1	606	262	43.23	118	61	83	0
Pct 7036	Election Day	7036	1	921	117	12.70	48	40	29	0
Pct 7036	VBM	7036	1	921	342	37.13	175	53	114	0
Pct 7037	Election Day	7037	1	735	134	18.23	39	31	64	0
Pct 7037	VBM	7037	1	735	98	13.33	41	23	34	0
Pct 7038	Election Day	7038	1	911	135	14.82	51	35	49	0
Pct 7038	VBM	7038	1	911	351	38.53	163	77	111	0
Pct 7039	Election Day	7039	1	784	178	22.70	67	48	62	1
Pct 7039	VBM	7039	1	784	306	39.03	134	53	119	0
Pct 7041 MB	Election Day	7041	1	61	2	3.28	1	0	1	0
Pct 7041 MB	VBM	7041	1	61	33	54.10	9	9	15	0
Pct 7042	Election Day	7042	1	639	118	18.47	53	31	34	0
Pct 7042	VBM	7042	1	639	258	40.38	104	54	100	0
Pct 7043	Election Day	7043	1	957	175	18.29	71	58	46	0
Pct 7043	VBM	7043	1	957	404	42.22	165	71	168	0
Pct 7044	Election Day	7044	1	827	167	20.19	66	45	56	0
Pct 7044	VBM	7044	1	827	193	23.34	79	39	75	0
Pct 7045	Election Day	7045	1	779	120	15.40	25	37	58	0
Pct 7045	VBM	7045	1	779	344	44.16	130	57	157	0
Pct 7046	Election Day	7046	1	402	94	23.38	36	23	35	0
Pct 7046	VBM	7046	1	402	175	43.53	61	44	70	0
Pct 7047	Election Day	7047	1	823	119	14.46	47	27	45	0
Pct 7047	VBM	7047	1	823	388	47.14	172	62	154	0
Pct 7048	Election Day	7048	1	858	150	17.48	59	35	53	0
Pct 7048	VBM	7048	1	858	318	37.06	145	60	113	0
Pct 7049	Election Day	7049	1	792	172	21.72	75	37	60	0
Pct 7049	VBM	7049	1	792	305	38.51	136	50	119	0
Pct 7051	Election Day	7051	1	861	114	13.24	38	30	46	0
Pct 7051	VBM	7051	1	861	380	44.13	143	81	156	0
Pct 7052	Election Day	7052	1	852	161	18.90	60	44	57	0
Pct 7052	VBM	7052	1	852	402	47.18	173	75	154	0
Pct 7053	Election Day	7053	1	548	102	18.61	29	23	50	0
Pct 7053	VBM	7053	1	548	278	50.73	129	42	107	0
Pct 7054	Election Day	7054	1	1073	214	19.94	67	66	81	0
Pct 7054	VBM	7054	1	1073	410	38.21	165	107	138	0
Pct 7055	Election Day	7055	1	808	188	23.27	81	40	67	0
Pct 7055	VBM	7055	1	808	440	54.46	165	102	173	0
Pct 7101 MB	Election Day	7101	1	155	5	3.23	2	1	2	0
Pct 7101 MB	VBM	7101	1	155	120	77.42	48	25	46	0
Pct 7201	Election Day	7201	1	936	245	26.18	78	42	125	0
Pct 7201	VBM	7201	1	936	518	55.34	202	84	231	1
Pct 7202	Election Day	7202	1	850	225	26.47	78	36	111	0
Pct 7202	VBM	7202	1	850	431	50.71	175	67	188	1
Pct 7203	Election Day	7203	1	921	289	31.38	107	55	126	0
Pct 7203	VBM	7203	1	921	423	45.93	160	67	196	0
Pct 7204	Election Day	7204	1	918	233	25.38	81	45	107	0
Pct 7204	VBM	7204	1	918	531	57.84	225	70	235	1
Pct 7205	Election Day	7205	1	875	249	28.46	97	39	113	0
Pct 7205	VBM	7205	1	875	485	55.43	197	70	218	0
Pct 7206	Election Day	7206	1	378	134	35.45	51	32	51	0
Pct 7206	VBM	7206	1	378	191	50.53	71	34	86	0
Pct 7207	Election Day	7207	1	812	194	23.89	76	37	81	0
Pct 7207	VBM	7207	1	812	433	53.33	164	81	188	0
Pct 7208	Election Day	7208	1	600	111	18.50	32	24	55	0
Pct 7208	VBM	7208	1	600	328	54.67	146	54	128	0
Pct 7209	Election Day	7209	1	626	107	17.09	39	18	50	0
Pct 7209	VBM	7209	1	626	423	67.57	166	67	189	1
Pct 7301	Election Day	7301	1	1016	228	22.44	90	51	87	0
Pct 7301	VBM	7301	1	1016	435	42.81	168	80	187	0
Pct 7302	Election Day	7302	1	814	188	23.10	62	43	83	0
Pct 7302	VBM	7302	1	814	458	56.27	180	79	199	0
Pct 7303	Election Day	7303	1	1042	280	26.87	90	67	123	0
Pct 7303	VBM	7303	1	1042	482	46.26	187	85	210	0
Pct 7304	Election Day	7304	1	1002	278	27.74	91	57	130	0
Pct 7304	VBM	7304	1	1002	493	49.20	181	101	211	0
Pct 7305	Election Day	7305	1	871	239	27.44	90	43	106	0
Pct 7305	VBM	7305	1	871	459	52.70	166	74	219	0
Pct 7306	Election Day	7306	1	1056	317	30.02	99	75	143	0
Pct 7306	VBM	7306	1	1056	496	46.97	151	104	241	0
Pct 7307	Election Day	7307	1	767	209	27.25	64	47	98	0
Pct 7307	VBM	7307	1	767	345	44.98	128	69	148	0
Pct 7308	Election Day	7308	1	603	177	29.35	72	31	74	0
Pct 7308	VBM	7308	1	603	313	51.91	123	48	142	0
Pct 7309	Election Day	7309	1	884	260	29.41	82	42	136	0
Pct 7309	VBM	7309	1	884	439	49.66	163	93	183	0
Pct 7311	Election Day	7311	1	917	266	29.01	103	48	115	0
Pct 7311	VBM	7311	1	917	448	48.85	179	75	193	1
Pct 7312	Election Day	7312	1	821	203	24.73	89	29	85	0
Pct 7312	VBM	7312	1	821	470	57.25	201	58	210	1
Pct 7313	Election Day	7313	1	968	224	23.14	66	56	101	0
Pct 7313	VBM	7313	1	968	485	50.10	204	71	210	0
Pct 7314	Election Day	7314	1	787	125	15.88	45	33	47	0
Pct 7314	VBM	7314	1	787	271	34.43	116	32	123	0
Pct 7315	Election Day	7315	1	760	220	28.95	75	51	94	0
Pct 7315	VBM	7315	1	760	282	37.11	90	60	132	0
Pct 7316	Election Day	7316	1	853	205	24.03	63	42	100	0
Pct 7316	VBM	7316	1	853	367	43.02	124	79	164	0
Pct 7317	Election Day	7317	1	904	189	20.91	59	38	92	0
Pct 7317	VBM	7317	1	904	454	50.22	184	82	188	0
Pct 7318	Election Day	7318	1	727	179	24.62	60	32	87	0
Pct 7318	VBM	7318	1	727	389	53.51	143	74	172	0
Pct 7319	Election Day	7319	1	1079	298	27.62	115	63	120	0
Pct 7319	VBM	7319	1	1079	516	47.82	192	81	243	0
Pct 7321	Election Day	7321	1	671	149	22.21	44	30	75	0
Pct 7321	VBM	7321	1	671	286	42.62	108	55	123	0
Pct 7322	Election Day	7322	1	874	64	7.32	22	13	29	0
Pct 7322	VBM	7322	1	874	337	38.56	121	44	172	0
Pct 7323	Election Day	7323	1	950	234	24.63	88	49	97	0
Pct 7323	VBM	7323	1	950	455	47.89	173	79	203	0
Pct 7324	Election Day	7324	1	755	189	25.03	62	31	96	0
Pct 7324	VBM	7324	1	755	364	48.21	138	71	154	1
Pct 7325	Election Day	7325	1	904	240	26.55	92	45	103	0
Pct 7325	VBM	7325	1	904	436	48.23	148	71	217	0
Pct 7326	Election Day	7326	1	876	199	22.72	80	35	84	0
Pct 7326	VBM	7326	1	876	429	48.97	170	69	190	0
Pct 7327	Election Day	7327	1	699	71	10.16	27	17	27	0
Pct 7327	VBM	7327	1	699	276	39.48	121	34	121	0
Pct 7328	Election Day	7328	1	973	94	9.66	27	16	51	0
Pct 7328	VBM	7328	1	973	394	40.49	169	52	173	0
Pct 7329	Election Day	7329	1	640	112	17.50	51	10	51	0
Pct 7329	VBM	7329	1	640	321	50.16	133	55	133	0
Pct 7331	Election Day	7331	1	852	213	25.00	81	41	91	0
Pct 7331	VBM	7331	1	852	461	54.11	184	62	215	0
Pct 7332	Election Day	7332	1	834	223	26.74	82	53	88	0
Pct 7332	VBM	7332	1	834	364	43.65	146	78	140	0
Pct 7333	Election Day	7333	1	1044	295	28.26	113	60	122	0
Pct 7333	VBM	7333	1	1044	543	52.01	210	104	229	0
Pct 7334	Election Day	7334	1	881	199	22.59	56	43	100	0
Pct 7334	VBM	7334	1	881	462	52.44	172	85	205	0
Pct 7335	Election Day	7335	1	970	225	23.20	85	50	90	0
Pct 7335	VBM	7335	1	970	523	53.92	193	99	230	1
Pct 7336	Election Day	7336	1	955	236	24.71	69	56	111	0
Pct 7336	VBM	7336	1	955	523	54.76	195	94	234	0
Pct 7337	Election Day	7337	1	851	178	20.92	68	36	74	0
Pct 7337	VBM	7337	1	851	464	54.52	165	107	192	0
Pct 7338	Election Day	7338	1	915	153	16.72	64	40	49	0
Pct 7338	VBM	7338	1	915	426	46.56	193	55	178	0
Pct 7339	Election Day	7339	1	669	174	26.01	69	42	62	1
Pct 7339	VBM	7339	1	669	309	46.19	127	61	121	0
Pct 7341	Election Day	7341	1	908	260	28.63	86	59	115	0
Pct 7341	VBM	7341	1	908	401	44.16	163	78	160	0
Pct 7342	Election Day	7342	1	947	333	35.16	124	87	122	0
Pct 7342	VBM	7342	1	947	414	43.72	165	88	161	0
Pct 7343	Election Day	7343	1	731	234	32.01	83	65	86	0
Pct 7343	VBM	7343	1	731	316	43.23	127	81	108	0
Pct 7344	Election Day	7344	1	1110	287	25.86	107	72	108	0
Pct 7344	VBM	7344	1	1110	538	48.47	201	147	190	0
Pct 7345	Election Day	7345	1	1141	327	28.66	132	72	122	0
Pct 7345	VBM	7345	1	1141	521	45.66	186	133	202	0
Pct 7346	Election Day	7346	1	920	248	26.96	85	77	86	0
Pct 7346	VBM	7346	1	920	384	41.74	122	120	142	0
Pct 7347	Election Day	7347	1	1040	240	23.08	91	69	80	0
Pct 7347	VBM	7347	1	1040	480	46.15	173	141	166	0
Pct 7348	Election Day	7348	1	861	210	24.39	87	52	71	0
Pct 7348	VBM	7348	1	861	353	41.00	142	74	137	0
Pct 7349	Election Day	7349	1	957	247	25.81	106	52	89	0
Pct 7349	VBM	7349	1	957	427	44.62	155	100	172	0
Pct 7501	Election Day	7501	1	565	172	30.44	72	27	73	0
Pct 7501	VBM	7501	1	565	308	54.51	117	39	152	0
Pct 7502	Election Day	7502	1	784	180	22.96	71	38	70	0
Pct 7502	VBM	7502	1	784	447	57.02	170	98	179	0
Pct 7503	Election Day	7503	1	764	207	27.09	81	40	86	0
Pct 7503	VBM	7503	1	764	388	50.79	156	75	157	0
Pct 7504	Election Day	7504	1	503	112	22.27	45	15	52	0
Pct 7504	VBM	7504	1	503	222	44.14	101	44	77	0
Pct 7505	Election Day	7505	1	869	158	18.18	68	28	62	0
Pct 7505	VBM	7505	1	869	532	61.22	247	44	241	0
Pct 7506	Election Day	7506	1	999	224	22.42	88	53	83	0
Pct 7506	VBM	7506	1	999	473	47.35	192	98	183	0
Pct 7507	Election Day	7507	1	955	210	21.99	76	54	80	0
Pct 7507	VBM	7507	1	955	344	36.02	134	77	133	0
Pct 7508	Election Day	7508	1	727	154	21.18	57	37	60	0
Pct 7508	VBM	7508	1	727	427	58.73	166	70	191	0
Pct 7509/7511	Election Day	7509	1	932	235	25.21	88	64	81	0
Pct 7509/7511	VBM	7509	1	932	470	50.43	175	126	168	0
Pct 7512	Election Day	7512	1	612	149	24.35	54	27	68	0
Pct 7512	VBM	7512	1	612	283	46.24	117	54	112	0
Pct 7513	Election Day	7513	1	818	225	27.51	84	44	97	0
Pct 7513	VBM	7513	1	818	315	38.51	118	86	111	0
Pct 7514	Election Day	7514	1	874	140	16.02	56	30	54	0
Pct 7514	VBM	7514	1	874	305	34.90	125	63	117	0
Pct 7515	Election Day	7515	1	869	211	24.28	73	53	85	0
Pct 7515	VBM	7515	1	869	389	44.76	160	71	158	0
Pct 7516	Election Day	7516	1	922	172	18.66	60	42	70	0
Pct 7516	VBM	7516	1	922	538	58.35	238	94	206	0
Pct 7517	Election Day	7517	1	863	289	33.49	102	81	106	0
Pct 7517	VBM	7517	1	863	410	47.51	137	103	170	0
Pct 7518	Election Day	7518	1	950	309	32.53	97	87	125	0
Pct 7518	VBM	7518	1	950	480	50.53	159	132	189	0
Pct 7519	Election Day	7519	1	737	224	30.39	81	59	84	0
Pct 7519	VBM	7519	1	737	355	48.17	101	108	145	1
Pct 7521	Election Day	7521	1	812	291	35.84	85	82	124	0
Pct 7521	VBM	7521	1	812	354	43.60	120	73	161	0
Pct 7522	Election Day	7522	1	764	207	27.09	60	65	82	0
Pct 7522	VBM	7522	1	764	397	51.96	135	102	160	0
Pct 7523	Election Day	7523	1	747	275	36.81	94	85	96	0
Pct 7523	VBM	7523	1	747	359	48.06	121	107	131	0
Pct 7524	Election Day	7524	1	615	181	29.43	62	49	70	0
Pct 7524	VBM	7524	1	615	262	42.60	93	70	99	0
Pct 7525	Election Day	7525	1	800	205	25.62	74	55	76	0
Pct 7525	VBM	7525	1	800	341	42.62	112	91	138	0
Pct 7526	Election Day	7526	1	1011	291	28.78	93	83	115	0
Pct 7526	VBM	7526	1	1011	552	54.60	184	130	238	0
Pct 7527/7528	Election Day	7527	1	725	208	28.69	85	54	69	0
Pct 7527/7528	VBM	7527	1	725	339	46.76	129	79	131	0
Pct 7529	Election Day	7529	1	948	294	31.01	85	81	128	0
Pct 7529	VBM	7529	1	948	486	51.27	169	148	169	0
Pct 7531	Election Day	7531	1	865	225	26.01	78	71	76	0
Pct 7531	VBM	7531	1	865	442	51.10	148	125	169	0
Pct 7532	Election Day	7532	1	852	246	28.87	68	73	105	0
Pct 7532	VBM	7532	1	852	398	46.71	140	91	167	0
Pct 7533	Election Day	7533	1	1015	354	34.88	125	120	109	0
Pct 7533	VBM	7533	1	1015	490	48.28	156	135	199	0
Pct 7534	Election Day	7534	1	936	322	34.40	87	87	148	0
Pct 7534	VBM	7534	1	936	415	44.34	128	122	165	0
Pct 7535	Election Day	7535	1	767	261	34.03	96	76	89	0
Pct 7535	VBM	7535	1	767	387	50.46	131	102	154	0
Pct 7536	Election Day	7536	1	863	291	33.72	95	92	104	0
Pct 7536	VBM	7536	1	863	421	48.78	134	107	180	0
Pct 7537	Election Day	7537	1	752	240	31.91	69	72	99	0
Pct 7537	VBM	7537	1	752	363	48.27	125	92	146	0
Pct 7538	Election Day	7538	1	771	246	31.91	84	70	92	0
Pct 7538	VBM	7538	1	771	400	51.88	131	116	153	0
Pct 7539	Election Day	7539	1	922	330	35.79	93	104	133	0
Pct 7539	VBM	7539	1	922	428	46.42	126	139	163	0
Pct 7541	Election Day	7541	1	805	245	30.43	72	72	101	0
Pct 7541	VBM	7541	1	805	400	49.69	120	133	147	0
Pct 7542	Election Day	7542	1	821	270	32.89	86	94	90	0
Pct 7542	VBM	7542	1	821	389	47.38	125	120	144	0
Pct 7543	Election Day	7543	1	909	215	23.65	68	61	86	0
Pct 7543	VBM	7543	1	909	467	51.38	166	125	176	0
Pct 7544	Election Day	7544	1	898	256	28.51	88	63	105	0
Pct 7544	VBM	7544	1	898	479	53.34	162	141	175	1
Pct 7545	Election Day	7545	1	918	273	29.74	89	85	99	0
Pct 7545	VBM	7545	1	918	480	52.29	158	122	200	0
Pct 7546	Election Day	7546	1	982	304	30.96	94	84	126	0
Pct 7546	VBM	7546	1	982	517	52.65	182	142	193	0
Pct 7547	Election Day	7547	1	1029	314	30.52	90	95	129	0
Pct 7547	VBM	7547	1	1029	505	49.08	166	142	196	1
Pct 7548	Election Day	7548	1	1073	317	29.54	116	79	121	0
Pct 7548	VBM	7548	1	1073	512	47.72	197	129	186	0
Pct 7549	Election Day	7549	1	811	215	26.51	71	47	97	0
Pct 7549	VBM	7549	1	811	431	53.14	149	85	197	0
Pct 7551	Election Day	7551	1	741	239	32.25	89	61	89	0
Pct 7551	VBM	7551	1	741	394	53.17	138	117	139	0
Pct 7552	Election Day	7552	1	727	241	33.15	83	60	98	0
Pct 7552	VBM	7552	1	727	360	49.52	119	81	160	0
Pct 7553 MB	Election Day	7553	1	180	6	3.33	3	2	1	0
Pct 7553 MB	VBM	7553	1	180	126	70.00	69	19	38	0
Pct 7554	Election Day	7554	1	808	247	30.57	91	54	102	0
Pct 7554	VBM	7554	1	808	442	54.70	152	83	206	1
Pct 7555	Election Day	7555	1	886	289	32.62	118	65	106	0
Pct 7555	VBM	7555	1	886	459	51.81	175	84	200	0
Pct 7556/7557	Election Day	7556	1	969	275	28.38	95	54	126	0
Pct 7556/7557	VBM	7556	1	969	573	59.13	224	121	228	0
Pct 7601	Election Day	7601	1	767	190	24.77	73	54	63	0
Pct 7601	VBM	7601	1	767	290	37.81	117	75	98	0
Pct 7602	Election Day	7602	1	901	210	23.31	73	60	77	0
Pct 7602	VBM	7602	1	901	379	42.06	149	104	126	0
Pct 7603	Election Day	7603	1	830	249	30.00	89	83	77	0
Pct 7603	VBM	7603	1	830	376	45.30	138	97	141	0
Pct 7604	Election Day	7604	1	954	265	27.78	86	80	99	0
Pct 7604	VBM	7604	1	954	352	36.90	152	94	106	0
Pct 7605	Election Day	7605	1	648	120	18.52	44	18	58	0
Pct 7605	VBM	7605	1	648	203	31.33	78	53	72	0
Pct 7606	Election Day	7606	1	924	204	22.08	73	55	76	0
Pct 7606	VBM	7606	1	924	330	35.71	123	90	117	0
Pct 7607	Election Day	7607	1	960	215	22.40	75	53	87	0
Pct 7607	VBM	7607	1	960	407	42.40	160	117	130	0
Pct 7608	Election Day	7608	1	392	70	17.86	26	14	30	0
Pct 7608	VBM	7608	1	392	136	34.69	68	13	55	0
Pct 7609	Election Day	7609	1	926	120	12.96	59	23	38	0
Pct 7609	VBM	7609	1	926	352	38.01	165	45	142	0
Pct 7611	Election Day	7611	1	755	126	16.69	62	22	42	0
Pct 7611	VBM	7611	1	755	269	35.63	118	49	102	0
Pct 7612	Election Day	7612	1	583	97	16.64	35	23	39	0
Pct 7612	VBM	7612	1	583	265	45.45	107	58	100	0
Pct 7613	Election Day	7613	1	908	202	22.25	83	45	73	1
Pct 7613	VBM	7613	1	908	340	37.44	135	90	115	0
Pct 7614	Election Day	7614	1	1029	223	21.67	93	44	86	0
Pct 7614	VBM	7614	1	1029	375	36.44	156	107	112	0
Pct 7615	Election Day	7615	1	762	162	21.26	67	40	55	0
Pct 7615	VBM	7615	1	762	237	31.10	94	56	87	0
Pct 7616	Election Day	7616	1	1203	322	26.77	115	55	152	0
Pct 7616	VBM	7616	1	1203	686	57.02	278	160	247	1
Pct 7617	Election Day	7617	1	768	102	13.28	40	20	42	0
Pct 7617	VBM	7617	1	768	261	33.98	112	61	88	0
Pct 7618	Election Day	7618	1	862	168	19.49	51	46	71	0
Pct 7618	VBM	7618	1	862	407	47.22	165	92	150	0
Pct 7619	Election Day	7619	1	1063	219	20.60	80	59	80	0
Pct 7619	VBM	7619	1	1063	563	52.96	197	140	226	0
Pct 7621	Election Day	7621	1	1320	287	21.74	113	72	102	0
Pct 7621	VBM	7621	1	1320	668	50.61	292	143	233	0
Pct 7622	Election Day	7622	1	988	170	17.21	67	50	53	0
Pct 7622	VBM	7622	1	988	301	30.47	131	71	99	0
Pct 7623	Election Day	7623	1	746	182	24.40	64	49	69	0
Pct 7623	VBM	7623	1	746	297	39.81	131	79	87	0
Pct 7624	Election Day	7624	1	859	142	16.53	67	38	37	0
Pct 7624	VBM	7624	1	859	290	33.76	151	57	82	0
Pct 7625	Election Day	7625	1	822	66	8.03	26	14	26	0
Pct 7625	VBM	7625	1	822	475	57.79	239	38	198	0
Pct 7626	Election Day	7626	1	1114	224	20.11	95	40	89	0
Pct 7626	VBM	7626	1	1114	612	54.94	258	106	248	0
Pct 7627	Election Day	7627	1	1187	266	22.41	107	44	115	0
Pct 7627	VBM	7627	1	1187	582	49.03	237	99	246	0
Pct 7628	Election Day	7628	1	960	239	24.90	77	70	92	0
Pct 7628	VBM	7628	1	960	428	44.58	155	116	157	0
Pct 7629	Election Day	7629	1	809	208	25.71	59	66	83	0
Pct 7629	VBM	7629	1	809	343	42.40	134	84	125	0
Pct 7631	Election Day	7631	1	1155	266	23.03	92	55	119	0
Pct 7631	VBM	7631	1	1155	576	49.87	225	131	220	0
Pct 7632	Election Day	7632	1	1124	288	25.62	99	65	124	0
Pct 7632	VBM	7632	1	1124	561	49.91	197	173	191	0
Pct 7633	Election Day	7633	1	741	137	18.49	60	32	45	0
Pct 7633	VBM	7633	1	741	392	52.90	156	71	165	0
Pct 7634	Election Day	7634	1	900	194	21.56	74	45	75	0
Pct 7634	VBM	7634	1	900	421	46.78	192	72	157	0
Pct 7635	Election Day	7635	1	840	157	18.69	60	35	62	0
Pct 7635	VBM	7635	1	840	382	45.48	145	98	139	0
Pct 7636	Election Day	7636	1	938	246	26.23	96	39	111	0
Pct 7636	VBM	7636	1	938	465	49.57	181	95	189	0
Pct 7637	Election Day	7637	1	809	193	23.86	75	27	91	0
Pct 7637	VBM	7637	1	809	404	49.94	172	70	162	0
Pct 7638	Election Day	7638	1	1467	294	20.04	126	39	129	0
Pct 7638	VBM	7638	1	1467	871	59.37	349	125	396	0
Pct 7639	Election Day	7639	1	1011	241	23.84	82	44	115	0
Pct 7639	VBM	7639	1	1011	559	55.29	236	93	230	0
Pct 7641	Election Day	7641	1	972	204	20.99	77	37	90	0
Pct 7641	VBM	7641	1	972	549	56.48	232	82	234	1
Pct 7642	Election Day	7642	1	937	152	16.22	69	25	58	0
Pct 7642	VBM	7642	1	937	394	42.05	133	68	193	0
Pct 7643	Election Day	7643	1	920	168	18.26	54	30	84	0
Pct 7643	VBM	7643	1	920	507	55.11	252	83	171	1
Pct 7644	Election Day	7644	1	1175	329	28.00	123	84	122	0
Pct 7644	VBM	7644	1	1175	554	47.15	237	102	214	1
Pct 7645	Election Day	7645	1	640	120	18.75	45	27	48	0
Pct 7645	VBM	7645	1	640	377	58.91	146	54	177	0
Pct 7646	Election Day	7646	1	1100	262	23.82	107	42	113	0
Pct 7646	VBM	7646	1	1100	591	53.73	234	109	248	0
Pct 7647	Election Day	7647	1	1075	205	19.07	69	65	71	0
Pct 7647	VBM	7647	1	1075	283	26.33	110	86	87	0
Pct 7648 MB	Election Day	7648	1	1	1	100.00	0	0	1	0
Pct 7648 MB	VBM	7648	1	1	0	0.00	0	0	0	0
Pct 7649	Election Day	7649	1	891	175	19.64	64	40	71	0
Pct 7649	VBM	7649	1	891	395	44.33	180	87	128	0
Pct 7651	Election Day	7651	1	677	165	24.37	67	22	75	0
Pct 7651	VBM	7651	1	677	351	51.85	153	58	140	0
Pct 7652	Election Day	7652	1	628	135	21.50	55	28	52	0
Pct 7652	VBM	7652	1	628	301	47.93	124	49	128	0
Pct 7653	Election Day	7653	1	1280	299	23.36	110	58	130	1
Pct 7653	VBM	7653	1	1280	673	52.58	274	92	307	0
Pct 7701	Election Day	7701	1	1064	295	27.73	108	73	114	0
Pct 7701	VBM	7701	1	1064	597	56.11	207	130	260	0
Pct 7702	Election Day	7702	1	748	179	23.93	85	21	73	0
Pct 7702	VBM	7702	1	748	415	55.48	160	77	178	0
