November 6, 2018 General Election

Report generated on: Tuesday, November 27, 2018 at 12:03:50 PM


*** Governor - CALIFORNIA (100)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	JOHN H. COX	GAVIN NEWSOM	Under Vote	Over Vote
Pct 9453	VBM	9453	1	500	244	48.80	103	43	98	0
Pct 9501 MB	Election Day	9501	1	148	8	5.41	3	1	4	0
Pct 9501 MB	VBM	9501	1	148	110	74.32	46	30	34	0
Pct 9502 MB	Election Day	9502	1	245	17	6.94	11	2	4	0
Pct 9502 MB	VBM	9502	1	245	177	72.24	64	48	65	0
Pct 9503/9504	Election Day	9503	1	729	198	27.16	88	39	71	0
Pct 9503/9504	VBM	9503	1	729	315	43.21	148	73	94	0
Pct 9505	Election Day	9505	1	784	177	22.58	76	38	63	0
Pct 9505	VBM	9505	1	784	383	48.85	162	96	125	0
Pct 9506	Election Day	9506	1	766	177	23.11	75	43	59	0
Pct 9506	VBM	9506	1	766	313	40.86	126	85	102	0
Pct 9507	Election Day	9507	1	766	231	30.16	81	76	74	0
Pct 9507	VBM	9507	1	766	406	53.00	147	115	144	0
Pct 9508	Election Day	9508	1	798	237	29.70	76	71	90	0
Pct 9508	VBM	9508	1	798	429	53.76	153	141	135	0
Pct 9509	Election Day	9509	1	759	230	30.30	67	80	83	0
Pct 9509	VBM	9509	1	759	386	50.86	121	117	147	1
Pct 9511	Election Day	9511	1	622	190	30.55	58	65	67	0
Pct 9511	VBM	9511	1	622	296	47.59	78	103	115	0
Pct 9512	Election Day	9512	1	809	240	29.67	95	65	80	0
Pct 9512	VBM	9512	1	809	399	49.32	143	115	140	1
Pct 9513	Election Day	9513	1	902	275	30.49	102	88	84	1
Pct 9513	VBM	9513	1	902	390	43.24	146	127	116	1
Pct 9514/9522	Election Day	9514	1	928	304	32.76	109	86	109	0
Pct 9514/9522	VBM	9514	1	928	456	49.14	159	135	161	1
Pct 9515	Election Day	9515	1	705	222	31.49	93	57	72	0
Pct 9515	VBM	9515	1	705	368	52.20	112	118	138	0
Pct 9516	Election Day	9516	1	866	254	29.33	96	67	91	0
Pct 9516	VBM	9516	1	866	427	49.31	149	115	162	1
Pct 9517	Election Day	9517	1	801	228	28.46	75	69	84	0
Pct 9517	VBM	9517	1	801	397	49.56	148	124	125	0
Pct 9518	Election Day	9518	1	802	229	28.55	92	70	67	0
Pct 9518	VBM	9518	1	802	431	53.74	181	112	138	0
Pct 9519	Election Day	9519	1	910	262	28.79	92	73	97	0
Pct 9519	VBM	9519	1	910	486	53.41	159	157	170	0
Pct 9521	Election Day	9521	1	939	316	33.65	119	88	109	0
Pct 9521	VBM	9521	1	939	442	47.07	160	125	154	3
Pct 9701	Election Day	9701	1	671	201	29.96	84	48	69	0
Pct 9701	VBM	9701	1	671	340	50.67	111	86	143	0
Pct 9702	Election Day	9702	1	723	210	29.05	81	53	76	0
Pct 9702	VBM	9702	1	723	364	50.35	125	103	136	0
Pct 9703	Election Day	9703	1	986	232	23.53	108	50	74	0
Pct 9703	VBM	9703	1	986	530	53.75	185	124	221	0
Pct 9704	Election Day	9704	1	950	279	29.37	106	73	100	0
Pct 9704	VBM	9704	1	950	505	53.16	176	131	198	0
Pct 9705	Election Day	9705	1	919	261	28.40	95	66	97	0
Pct 9705	VBM	9705	1	919	483	52.56	184	137	161	1
Pct 9706 MB	Election Day	9706	1	49	2	4.08	1	0	1	0
Pct 9706 MB	VBM	9706	1	49	39	79.59	11	6	22	0
Pct 9707	Election Day	9707	1	821	173	21.07	64	35	74	0
Pct 9707	VBM	9707	1	821	491	59.81	211	90	190	0
Pct 9708	Election Day	9708	1	948	250	26.37	97	60	93	0
Pct 9708	VBM	9708	1	948	500	52.74	170	129	200	1
Pct 9709	Election Day	9709	1	1028	281	27.33	116	47	111	0
Pct 9709	VBM	9709	1	1028	517	50.29	211	102	204	0
Pct 9711	Election Day	9711	1	641	195	30.42	72	47	76	0
Pct 9711	VBM	9711	1	641	336	52.42	130	67	139	0
Pct 9712	Election Day	9712	1	649	160	24.65	79	22	59	0
Pct 9712	VBM	9712	1	649	398	61.33	188	55	154	0
Pct 9713	Election Day	9713	1	960	225	23.44	93	45	86	0
Pct 9713	VBM	9713	1	960	489	50.94	174	100	214	1
Pct 9714	Election Day	9714	1	931	208	22.34	87	50	70	0
Pct 9714	VBM	9714	1	931	538	57.79	216	101	221	0
Pct 9715	Election Day	9715	1	569	180	31.63	92	29	59	0
Pct 9715	VBM	9715	1	569	309	54.31	138	52	119	0
Pct 9716	Election Day	9716	1	947	239	25.24	90	57	92	0
Pct 9716	VBM	9716	1	947	481	50.79	185	96	200	0
Pct 9717	Election Day	9717	1	972	265	27.26	117	55	93	0
Pct 9717	VBM	9717	1	972	532	54.73	208	107	217	0
Pct 9718	Election Day	9718	1	862	227	26.33	104	43	80	0
Pct 9718	VBM	9718	1	862	496	57.54	223	100	173	0
Pct 9719	Election Day	9719	1	901	245	27.19	109	43	93	0
Pct 9719	VBM	9719	1	901	524	58.16	205	92	224	1
Pct 9721	Election Day	9721	1	662	198	29.91	105	35	58	0
Pct 9721	VBM	9721	1	662	357	53.93	152	69	136	0
Pct 9722	Election Day	9722	1	605	119	19.67	52	22	44	0
Pct 9722	VBM	9722	1	605	355	58.68	173	54	128	0
Pct 9723	Election Day	9723	1	481	98	20.37	41	17	39	1
Pct 9723	VBM	9723	1	481	275	57.17	113	45	117	0
Pct 9724	Election Day	9724	1	991	205	20.69	82	35	87	1
Pct 9724	VBM	9724	1	991	565	57.01	248	73	244	0
Pct 9725	Election Day	9725	1	970	214	22.06	85	45	83	1
Pct 9725	VBM	9725	1	970	499	51.44	203	76	220	0
Pct 9726	Election Day	9726	1	655	263	40.15	112	81	70	0
Pct 9726	VBM	9726	1	655	241	36.79	93	63	85	0
Pct 9727	Election Day	9727	1	459	79	17.21	30	25	24	0
Pct 9727	VBM	9727	1	459	271	59.04	120	52	98	1
Pct 9728	Election Day	9728	1	926	231	24.95	96	44	91	0
Pct 9728	VBM	9728	1	926	503	54.32	226	103	173	1
Pct 9729	Election Day	9729	1	800	191	23.88	90	23	78	0
Pct 9729	VBM	9729	1	800	442	55.25	218	55	169	0
Pct 9731	Election Day	9731	1	556	167	30.04	74	28	65	0
Pct 9731	VBM	9731	1	556	282	50.72	115	52	115	0
Pct 9732 MB	Election Day	9732	1	70	2	2.86	2	0	0	0
Pct 9732 MB	VBM	9732	1	70	56	80.00	21	16	19	0
Pct 9733 MB	Election Day	9733	1	235	7	2.98	3	3	1	0
Pct 9733 MB	VBM	9733	1	235	191	81.28	92	44	55	0
Pct 9734	Election Day	9734	1	603	154	25.54	83	16	55	0
Pct 9734	VBM	9734	1	603	341	56.55	159	56	125	1
Pct 9735	Election Day	9735	1	809	206	25.46	85	37	84	0
Pct 9735	VBM	9735	1	809	449	55.50	213	70	166	0
Pct 9736	Election Day	9736	1	713	173	24.26	82	35	56	0
Pct 9736	VBM	9736	1	713	410	57.50	187	77	145	1
Pct 9737	Election Day	9737	1	818	208	25.43	94	43	71	0
Pct 9737	VBM	9737	1	818	476	58.19	186	117	173	0
Pct 9738	Election Day	9738	1	848	185	21.82	72	49	64	0
Pct 9738	VBM	9738	1	848	404	47.64	186	99	119	0
Pct 9739	Election Day	9739	1	828	220	26.57	97	74	48	1
Pct 9739	VBM	9739	1	828	335	40.46	131	109	95	0
Pct 9741	Election Day	9741	1	552	232	42.03	98	72	62	0
Pct 9741	VBM	9741	1	552	105	19.02	29	45	31	0
Pct 9742	Election Day	9742	1	677	180	26.59	92	16	68	0
Pct 9742	VBM	9742	1	677	289	42.69	149	39	101	0
Pct 9743	Election Day	9743	1	1163	310	26.66	135	89	85	1
Pct 9743	VBM	9743	1	1163	501	43.08	225	107	169	0
Pct 9744	Election Day	9744	1	911	247	27.11	102	66	77	1
Pct 9744	VBM	9744	1	911	391	42.92	147	110	133	1
Pct 9745	Election Day	9745	1	991	282	28.46	123	58	100	1
Pct 9745	VBM	9745	1	991	346	34.91	160	97	88	1
Pct 9746	Election Day	9746	1	884	232	26.24	125	42	65	0
Pct 9746	VBM	9746	1	884	452	51.13	196	91	164	1
Pct 9747	Election Day	9747	1	973	246	25.28	110	56	79	1
Pct 9747	VBM	9747	1	973	470	48.30	178	114	178	0
Pct 9748	Election Day	9748	1	931	229	24.60	112	50	67	0
Pct 9748	VBM	9748	1	931	475	51.02	198	107	168	1
Pct 9749	Election Day	9749	1	913	225	24.64	82	70	70	1
Pct 9749	VBM	9749	1	913	384	42.06	159	98	127	0
Pct 9751	Election Day	9751	1	1016	253	24.90	107	61	85	0
Pct 9751	VBM	9751	1	1016	523	51.48	226	114	183	0
Pct 9752	Election Day	9752	1	710	175	24.65	81	38	53	0
Pct 9752	VBM	9752	1	710	392	55.21	172	85	135	0
Pct 9753	Election Day	9753	1	756	186	24.60	74	47	65	0
Pct 9753	VBM	9753	1	756	388	51.32	152	94	142	0
Pct 9754	Election Day	9754	1	707	47	6.65	19	10	18	0
Pct 9754	VBM	9754	1	707	377	53.32	176	88	113	0
Pct 9755	Election Day	9755	1	582	172	29.55	74	39	59	0
Pct 9755	VBM	9755	1	582	285	48.97	115	79	89	0
Pct 9756	Election Day	9756	1	941	185	19.66	91	34	60	0
Pct 9756	VBM	9756	1	941	477	50.69	201	102	174	0
Pct 9801	Election Day	9801	1	408	104	25.49	44	30	30	0
Pct 9801	VBM	9801	1	408	181	44.36	92	36	53	0
Pct 9900 MB	Election Day	9900	1	0	0	0.00	0	0	0	0
Pct 9900 MB	VBM	9900	1	0	0	0.00	0	0	0	0
Pct 9901 MB	Election Day	9901	1	0	0	0.00	0	0	0	0
Pct 9901 MB	VBM	9901	1	0	0	0.00	0	0	0	0
Pct 9902 MB	Election Day	9902	1	0	0	0.00	0	0	0	0
Pct 9902 MB	VBM	9902	1	0	0	0.00	0	0	0	0
Grand Totals	Election Day	City:0	604	500516	127886	25.55	51080	31499	45162	65
Grand Totals	VBM	City:0	604	500516	244962	48.94	97139	59525	88099	173
Grand Totals		City:0	604	500516	372848	74.49	148219	91024	133261	238

Sup Ct. Assoc Justice CORRIGAN - CALIFORNIA (305)
District and Neighborhood Totals
DistrictName	ReportingType	DistrictLabel	Precincts	Registration	Ballots Cast	Turnout (%)	Yes	No	Under Vote	Over Vote
12TH CONGRESSIONAL DISTRICT		Congressional:12	529	443570	332491	74.96	130818	81923	119457	206
13TH CONGRESSIONAL DISTRICT		Congressional:13	1	0	0	0.00	0	0	0	0
14TH CONGRESSIONAL DISTRICT		Congressional:14	74	56946	40357	70.87	17401	9101	13804	32
11TH SENATORIAL DISTRICT		Senatorial:11	604	500516	372848	74.49	148219	91024	133261	238
17TH ASSEMBLY DISTRICT		Assembly:17	353	291063	214827	73.81	84953	55440	74222	150
19TH ASSEMBLY DISTRICT		Assembly:19	251	209453	158021	75.44	63266	35584	59039	88
BART DISTRICT 4		BART:4	1	0	0	0.00	0	0	0	0
BART DISTRICT 7		BART:7	46	38460	24736	64.32	10602	5569	8546	16
BART DISTRICT 8		BART:8	266	223735	166386	74.37	67480	35742	63032	85
BART DISTRICT 9		BART:9	291	238321	181726	76.25	70137	49713	61683	137
SUPERVISORIAL DISTRICT 1		Supervisorial:1	48	42767	32743	76.56	12553	8171	12001	11
SUPERVISORIAL DISTRICT 2		Supervisorial:2	62	50394	40402	80.17	16752	7207	16425	17
SUPERVISORIAL DISTRICT 3		Supervisorial:3	45	39799	28571	71.79	11656	6088	10801	24
SUPERVISORIAL DISTRICT 4		Supervisorial:4	48	42953	31699	73.80	12062	7297	12315	17
SUPERVISORIAL DISTRICT 5		Supervisorial:5	67	53744	42036	78.22	15702	11739	14550	40
SUPERVISORIAL DISTRICT 6		Supervisorial:6	48	43321	29158	67.31	12439	6739	9964	14
SUPERVISORIAL DISTRICT 7		Supervisorial:7	63	47076	36587	77.72	15312	7924	13297	24
SUPERVISORIAL DISTRICT 8		Supervisorial:8	71	58122	48632	83.67	18310	13401	16855	35
SUPERVISORIAL DISTRICT 9		Supervisorial:9	54	42988	31769	73.90	11754	9691	10295	19
SUPERVISORIAL DISTRICT 10		Supervisorial:10	53	41862	26459	63.21	11050	6551	8831	18
SUPERVISORIAL DISTRICT 11		Supervisorial:11	45	37490	24792	66.13	10629	6216	7927	19
CITY/COUNTY OF SAN FRANCISCO		City:0	604	500516	372848	74.49	148219	91024	133261	238
BAYVIEW/HUNTERS POINT		Neighborhood:BAYVW/HTRSPT	27	19914	11270	56.59	4899	2719	3643	8
CHINATOWN		Neighborhood:CHINA	20	17446	12440	71.31	5029	2478	4921	11
CIVIC CENTER/DOWNTOWN		Neighborhood:CVC CTR/DWTN	33	28644	19045	66.49	8060	4568	6404	12
DIAMOND HEIGHTS		Neighborhood:DIAMD HTS	9	7002	5802	82.86	2366	1380	2046	7
EXCELSIOR (OUTER MISSION)		Neighborhood:EXCELSIOR	33	27634	18420	66.66	8044	4584	5779	12
HAIGHT ASHBURY		Neighborhood:HAIGHT ASH	18	14982	12240	81.70	4361	3635	4230	12
INGLESIDE		Neighborhood:INGLESIDE	14	12118	7928	65.42	3254	2002	2662	8
INNER SUNSET		Neighborhood:INNER SUNSET	13	9734	7857	80.72	2847	2169	2828	13
LAKE MERCED		Neighborhood:LAKE MERCED	10	8390	5918	70.54	2482	1410	2016	9
LAUREL HEIGHTS/ANZA VISTA		Neighborhood:LRL HTS/ANZA	13	10097	8010	79.33	3082	1956	2970	2
MARINA/PACIFIC HEIGHTS		Neighborhood:MAR/PAC HTS	49	40622	32395	79.75	13414	5752	13211	13
MISSION		Neighborhood:MISSION	37	31129	23295	74.83	8247	7572	7453	20
NOE VALLEY		Neighborhood:NOE VALLEY	19	16964	14420	85.00	5512	3770	5127	8
NORTH BERNAL HTS		Neighborhood:N BERNAL HTS	12	8795	7263	82.58	2517	2288	2452	4
NORTH EMBARCADERO		Neighborhood:N EMBRCDRO	8	7019	5232	74.54	2108	1056	2066	2
PORTOLA		Neighborhood:PORTOLA	13	9293	6104	65.68	2626	1398	2075	3
POTRERO HILL		Neighborhood:POTRERO HILL	17	16814	13081	77.80	5161	3343	4565	9
RICHMOND		Neighborhood:RICHMOND	41	37322	28503	76.37	10855	7129	10506	8
SEA CLIFF/PRESIDIO HEIGHTS		Neighborhood:SECLF/PREHTS	10	8050	6587	81.83	2814	1150	2618	4
SOUTH BERNAL HEIGHT		Neighborhood:S BERNAL HTS	13	9419	7393	78.49	2867	1993	2522	5
SOUTH OF MARKET		Neighborhood:SOMA	27	24674	17045	69.08	7225	3848	5958	12
SUNSET		Neighborhood:SUNSET	47	42363	31246	73.76	11916	7152	12153	17
UPPER MARKET/EUREKA VALLEY		Neighborhood:UPRMKT/EURKA	22	18966	16190	85.36	5946	4701	5522	9
VISITATION VALLEY		Neighborhood:VISITA VLY	13	8139	4488	55.14	2049	930	1505	1
WEST OF TWIN PEAKS		Neighborhood:W TWIN PKS	47	34909	27838	79.74	11733	5782	10283	13
WESTERN ADDITION		Neighborhood:WST ADDITION	39	30077	22838	75.93	8805	6259	7746	16
Grand Totals		City:0	604	500516	372848	74.49	148219	91024	133261	238


*** Sup Ct. Assoc Justice KRUGER - CALIFORNIA (310)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	Yes	No	Under Vote	Over Vote
Pct 1101	Election Day	1101	1	553	126	22.78	73	13	40	0
Pct 1101	VBM	1101	1	553	266	48.10	150	30	86	0
Pct 1102	Election Day	1102	1	995	266	26.73	162	29	75	0
Pct 1102	VBM	1102	1	995	480	48.24	262	60	158	0
Pct 1103	Election Day	1103	1	951	246	25.87	138	21	86	0
Pct 1103	VBM	1103	1	951	445	46.79	237	42	166	0
Pct 1104/1105	Election Day	1104	1	993	249	25.08	121	44	84	0
Pct 1104/1105	VBM	1104	1	993	414	41.69	245	44	125	0
Pct 1106	Election Day	1106	1	765	191	24.97	91	24	75	1
Pct 1106	VBM	1106	1	765	343	44.84	178	40	125	0
Pct 1107	Election Day	1107	1	746	163	21.85	85	18	60	0
Pct 1107	VBM	1107	1	746	336	45.04	173	37	126	0
Pct 1108	Election Day	1108	1	909	232	25.52	95	22	115	0
Pct 1108	VBM	1108	1	909	438	48.18	235	40	163	0
Pct 1109	Election Day	1109	1	798	166	20.80	83	23	60	0
Pct 1109	VBM	1109	1	798	365	45.74	207	31	126	1
Pct 1111	Election Day	1111	1	1002	205	20.46	116	25	64	0
Pct 1111	VBM	1111	1	1002	460	45.91	257	32	171	0
Pct 1112	Election Day	1112	1	769	151	19.64	87	18	46	0
Pct 1112	VBM	1112	1	769	344	44.73	190	35	119	0
Pct 1113	Election Day	1113	1	746	135	18.10	69	15	51	0
Pct 1113	VBM	1113	1	746	360	48.26	200	32	128	0
Pct 1114	Election Day	1114	1	957	226	23.62	113	28	85	0
Pct 1114	VBM	1114	1	957	404	42.22	231	44	129	0
Pct 1115	Election Day	1115	1	895	174	19.44	99	12	63	0
Pct 1115	VBM	1115	1	895	371	41.45	187	38	146	0
Pct 1116	Election Day	1116	1	895	225	25.14	117	20	87	1
Pct 1116	VBM	1116	1	895	376	42.01	217	48	111	0
Pct 1117	Election Day	1117	1	858	185	21.56	93	32	60	0
Pct 1117	VBM	1117	1	858	357	41.61	200	31	126	0
Pct 1118	Election Day	1118	1	1043	213	20.42	113	34	66	0
Pct 1118	VBM	1118	1	1043	476	45.64	267	47	162	0
Pct 1119	Election Day	1119	1	791	165	20.86	74	23	68	0
Pct 1119	VBM	1119	1	791	386	48.80	217	32	137	0
Pct 1121	Election Day	1121	1	691	160	23.15	76	30	54	0
Pct 1121	VBM	1121	1	691	313	45.30	153	31	129	0
Pct 1122	Election Day	1122	1	632	110	17.41	55	16	39	0
Pct 1122	VBM	1122	1	632	310	49.05	158	37	115	0
Pct 1123	Election Day	1123	1	915	179	19.56	105	26	48	0
Pct 1123	VBM	1123	1	915	364	39.78	181	51	132	0
Pct 1124	Election Day	1124	1	819	152	18.56	85	24	43	0
Pct 1124	VBM	1124	1	819	302	36.87	182	43	77	0
Pct 1125	Election Day	1125	1	1047	159	15.19	77	29	53	0
Pct 1125	VBM	1125	1	1047	466	44.51	266	56	144	0
Pct 1126	Election Day	1126	1	922	191	20.72	109	34	48	0
Pct 1126	VBM	1126	1	922	400	43.38	238	49	112	1
Pct 1127	Election Day	1127	1	920	200	21.74	113	23	64	0
Pct 1127	VBM	1127	1	920	382	41.52	214	53	115	0
Pct 1128	Election Day	1128	1	838	154	18.38	85	19	50	0
Pct 1128	VBM	1128	1	838	362	43.20	185	56	121	0
Pct 1129	Election Day	1129	1	980	227	23.16	113	30	84	0
Pct 1129	VBM	1129	1	980	416	42.45	235	62	119	0
Pct 1131	Election Day	1131	1	797	132	16.56	72	18	42	0
Pct 1131	VBM	1131	1	797	371	46.55	181	56	134	0
Pct 1132	Election Day	1132	1	969	179	18.47	92	18	69	0
Pct 1132	VBM	1132	1	969	427	44.07	235	47	145	0
Pct 1133	Election Day	1133	1	863	161	18.66	79	23	59	0
Pct 1133	VBM	1133	1	863	410	47.51	219	46	145	0
Pct 1134	Election Day	1134	1	759	170	22.40	103	18	49	0
Pct 1134	VBM	1134	1	759	318	41.90	176	21	121	0
Pct 1135	Election Day	1135	1	540	87	16.11	43	9	35	0
Pct 1135	VBM	1135	1	540	295	54.63	151	36	108	0
Pct 1136	Election Day	1136	1	829	144	17.37	71	27	45	1
Pct 1136	VBM	1136	1	829	412	49.70	215	56	141	0
Pct 1141	Election Day	1141	1	1041	223	21.42	117	30	76	0
Pct 1141	VBM	1141	1	1041	484	46.49	286	56	142	0
Pct 1142	Election Day	1142	1	861	175	20.33	103	20	52	0
Pct 1142	VBM	1142	1	861	393	45.64	216	39	138	0
Pct 1143	Election Day	1143	1	1034	229	22.15	128	36	65	0
Pct 1143	VBM	1143	1	1034	440	42.55	263	41	136	0
Pct 1144	Election Day	1144	1	907	205	22.60	117	35	53	0
Pct 1144	VBM	1144	1	907	387	42.67	228	52	106	1
Pct 1145	Election Day	1145	1	888	189	21.28	106	19	64	0
Pct 1145	VBM	1145	1	888	461	51.91	258	50	153	0
Pct 1146	Election Day	1146	1	1011	186	18.40	109	20	57	0
Pct 1146	VBM	1146	1	1011	454	44.91	270	47	137	0
Pct 1147	Election Day	1147	1	877	210	23.95	101	34	75	0
Pct 1147	VBM	1147	1	877	396	45.15	242	48	106	0
Pct 1148	Election Day	1148	1	962	196	20.37	111	25	60	0
Pct 1148	VBM	1148	1	962	444	46.15	253	57	134	0
Pct 1149	Election Day	1149	1	907	210	23.15	119	25	66	0
Pct 1149	VBM	1149	1	907	407	44.87	240	37	130	0
Pct 1151 MB	Election Day	1151	1	0	0	0.00	0	0	0	0
Pct 1151 MB	VBM	1151	1	0	0	0.00	0	0	0	0
Pct 1152	Election Day	1152	1	864	198	22.92	111	21	66	0
Pct 1152	VBM	1152	1	864	388	44.91	223	52	113	0
Pct 1153	Election Day	1153	1	951	210	22.08	104	32	73	1
Pct 1153	VBM	1153	1	951	415	43.64	220	44	151	0
Pct 1154 MB	Election Day	1154	1	0	0	0.00	0	0	0	0
Pct 1154 MB	VBM	1154	1	0	0	0.00	0	0	0	0
Pct 7001	Election Day	7001	1	776	176	22.68	99	17	58	0
Pct 7001	VBM	7001	1	776	429	55.28	255	16	158	0
Pct 7002	Election Day	7002	1	706	176	24.93	108	7	61	0
Pct 7002	VBM	7002	1	706	332	47.03	190	24	118	0
Pct 7003	Election Day	7003	1	884	238	26.92	134	11	93	0
Pct 7003	VBM	7003	1	884	498	56.33	275	26	197	0
Pct 7004	Election Day	7004	1	881	241	27.36	136	13	91	0
Pct 7004	VBM	7004	1	881	496	56.30	303	22	171	0
Pct 7005	Election Day	7005	1	847	253	29.87	143	8	102	0
Pct 7005	VBM	7005	1	847	480	56.67	282	17	180	1
Pct 7006	Election Day	7006	1	917	254	27.70	127	25	102	0
Pct 7006	VBM	7006	1	917	442	48.20	285	25	132	0
Pct 7007	Election Day	7007	1	949	283	29.82	174	18	90	1
Pct 7007	VBM	7007	1	949	516	54.37	303	28	184	1
Pct 7008	Election Day	7008	1	932	264	28.33	159	11	93	0
Pct 7008	VBM	7008	1	932	546	58.58	304	29	212	0
Pct 7009	Election Day	7009	1	905	185	20.44	105	15	65	0
Pct 7009	VBM	7009	1	905	513	56.69	312	32	169	0
Pct 7011	Election Day	7011	1	985	204	20.71	109	33	62	0
Pct 7011	VBM	7011	1	985	294	29.85	165	31	98	0
Pct 7012	Election Day	7012	1	1109	313	28.22	173	25	115	0
Pct 7012	VBM	7012	1	1109	594	53.56	350	42	202	0
Pct 7013	Election Day	7013	1	956	267	27.93	140	20	107	0
Pct 7013	VBM	7013	1	956	501	52.41	311	30	160	0
Pct 7014	Election Day	7014	1	1460	367	25.14	210	19	138	0
Pct 7014	VBM	7014	1	1460	802	54.93	499	33	269	1
Pct 7015 MB	Election Day	7015	1	95	2	2.11	0	0	2	0
Pct 7015 MB	VBM	7015	1	95	44	46.32	26	3	15	0
Pct 7016	Election Day	7016	1	918	171	18.63	97	25	49	0
Pct 7016	VBM	7016	1	918	280	30.50	141	45	94	0
Pct 7017	Election Day	7017	1	754	149	19.76	60	27	62	0
Pct 7017	VBM	7017	1	754	252	33.42	126	34	91	1
Pct 7018	Election Day	7018	1	977	155	15.86	73	22	60	0
Pct 7018	VBM	7018	1	977	448	45.85	243	46	159	0
Pct 7019	Election Day	7019	1	899	182	20.24	107	23	52	0
Pct 7019	VBM	7019	1	899	413	45.94	219	46	148	0
Pct 7021	Election Day	7021	1	947	184	19.43	106	23	55	0
Pct 7021	VBM	7021	1	947	305	32.21	161	35	109	0
Pct 7022	Election Day	7022	1	945	215	22.75	101	36	78	0
Pct 7022	VBM	7022	1	945	352	37.25	206	48	98	0
Pct 7023	Election Day	7023	1	928	178	19.18	90	26	62	0
Pct 7023	VBM	7023	1	928	400	43.10	214	46	140	0
Pct 7024	Election Day	7024	1	414	70	16.91	33	12	25	0
Pct 7024	VBM	7024	1	414	78	18.84	44	10	24	0
Pct 7025	Election Day	7025	1	477	85	17.82	41	15	29	0
Pct 7025	VBM	7025	1	477	128	26.83	65	20	43	0
Pct 7026	Election Day	7026	1	1011	149	14.74	78	21	50	0
Pct 7026	VBM	7026	1	1011	455	45.00	237	51	166	1
Pct 7027	Election Day	7027	1	869	195	22.44	94	28	73	0
Pct 7027	VBM	7027	1	869	353	40.62	178	56	119	0
Pct 7028	Election Day	7028	1	850	213	25.06	117	29	67	0
Pct 7028	VBM	7028	1	850	282	33.18	176	23	83	0
Pct 7029	Election Day	7029	1	901	184	20.42	80	39	65	0
Pct 7029	VBM	7029	1	901	251	27.86	125	46	80	0
Pct 7030	Election Day	7030	1	759	119	15.68	55	20	44	0
Pct 7030	VBM	7030	1	759	357	47.04	185	58	114	0
Pct 7031	Election Day	7031	1	641	91	14.20	41	14	36	0
Pct 7031	VBM	7031	1	641	309	48.21	185	35	89	0
Pct 7032	Election Day	7032	1	904	173	19.14	86	31	55	0
Pct 7032	VBM	7032	1	904	316	34.96	177	45	94	0
Pct 7033	Election Day	7033	1	798	191	23.93	95	37	58	1
Pct 7033	VBM	7033	1	798	247	30.95	147	33	66	1
Pct 7034	Election Day	7034	1	958	197	20.56	84	45	68	0
Pct 7034	VBM	7034	1	958	201	20.98	95	37	69	0
Pct 7035	Election Day	7035	1	606	122	20.13	62	16	44	0
Pct 7035	VBM	7035	1	606	262	43.23	152	30	80	0
Pct 7036	Election Day	7036	1	921	117	12.70	66	25	26	0
Pct 7036	VBM	7036	1	921	342	37.13	184	46	112	0
Pct 7037	Election Day	7037	1	735	135	18.37	46	24	65	0
Pct 7037	VBM	7037	1	735	98	13.33	44	16	38	0
Pct 7038	Election Day	7038	1	911	135	14.82	60	25	50	0
Pct 7038	VBM	7038	1	911	351	38.53	203	45	103	0
Pct 7039	Election Day	7039	1	784	178	22.70	90	31	57	0
Pct 7039	VBM	7039	1	784	306	39.03	162	35	109	0
Pct 7041 MB	Election Day	7041	1	61	2	3.28	1	0	1	0
Pct 7041 MB	VBM	7041	1	61	33	54.10	16	3	14	0
Pct 7042	Election Day	7042	1	639	118	18.47	63	23	32	0
Pct 7042	VBM	7042	1	639	258	40.38	137	26	95	0
Pct 7043	Election Day	7043	1	957	176	18.39	104	31	41	0
Pct 7043	VBM	7043	1	957	404	42.22	219	35	150	0
Pct 7044	Election Day	7044	1	827	167	20.19	78	37	51	1
Pct 7044	VBM	7044	1	827	193	23.34	90	28	75	0
Pct 7045	Election Day	7045	1	779	120	15.40	46	18	56	0
Pct 7045	VBM	7045	1	779	344	44.16	167	33	144	0
Pct 7046	Election Day	7046	1	402	94	23.38	51	13	30	0
Pct 7046	VBM	7046	1	402	175	43.53	86	25	64	0
Pct 7047	Election Day	7047	1	823	119	14.46	60	14	45	0
Pct 7047	VBM	7047	1	823	388	47.14	207	39	142	0
Pct 7048	Election Day	7048	1	858	150	17.48	73	22	52	0
Pct 7048	VBM	7048	1	858	318	37.06	167	39	112	0
Pct 7049	Election Day	7049	1	792	173	21.84	85	29	59	0
Pct 7049	VBM	7049	1	792	305	38.51	148	42	115	0
Pct 7051	Election Day	7051	1	861	114	13.24	57	11	46	0
Pct 7051	VBM	7051	1	861	380	44.13	177	60	142	1
Pct 7052	Election Day	7052	1	852	161	18.90	84	22	55	0
Pct 7052	VBM	7052	1	852	402	47.18	212	40	150	0
Pct 7053	Election Day	7053	1	548	102	18.61	41	15	45	1
Pct 7053	VBM	7053	1	548	278	50.73	149	27	102	0
Pct 7054	Election Day	7054	1	1073	215	20.04	84	51	80	0
Pct 7054	VBM	7054	1	1073	410	38.21	236	51	123	0
